      6773.4,      1987.5,      1454.0,      4576.0,         nan,        78.0,       126.0,      3574.0,      4671.0
     15372.5,      4356.7,     27923.0,     10009.0,         nan,       105.0,       157.0,      4270.0,      5769.0
      5867.8,       706.1,      4476.0,      3441.0,        59.0,        53.0,        94.0,      2665.0,      2794.0
      5513.9,       976.3,      1132.0,      3547.0,       298.0,       282.0,       170.0,      3219.0,      3476.0
      6468.6,       806.1,       982.0,      3343.0,       121.0,        65.0,        75.0,      3391.0,      4103.0
      3690.3,       463.3,       953.0,      5009.0,         nan,        18.0,        39.0,      1366.0,      1441.0
      5103.9,      1193.4,      1141.0,      3588.0,       243.0,       147.0,       156.0,      3373.0,      3587.0
      4565.1,       718.3,      1757.0,      5476.0,        64.0,        54.0,        72.0,      3543.0,     55177.0
     11591.3,      4060.9,         nan,     12238.0,         nan,       150.0,       167.0,      3380.0,      4829.0
      5802.5,      1038.2,      1194.0,      2662.0,         nan,        91.0,        93.0,      2289.0,      2773.0
     36566.0,      1898.8,      3092.0,      7953.0,         nan,       131.0,       128.0,      5179.0,      6164.0
    174816.0,     99485.2,     38129.0,      3391.0,         nan,      1136.0,       362.0,      2871.0,      4954.0
     14359.2,      2949.7,      2555.0,     16357.0,         nan,       138.0,       217.0,      4194.0,      5919.0
     11002.8,      2154.7,      7479.0,      2342.0,         nan,        46.0,        38.0,      1509.0,      2069.0
      4961.6,      1218.8,   1741554.0,    116754.0,       161.0,       106.0,       119.0,     23585.0,    158162.0
     11011.0,      6819.9,         nan,     30107.0,         nan,       230.0,       169.0,      4741.0,      5954.0
      4972.7,      1511.6,      1230.0,      3905.0,       127.0,       112.0,       115.0,      2960.0,      3182.0
      6873.8,      1443.1,      7155.0,      5672.0,       143.0,       113.0,       159.0,      3298.0,      5623.0
     54313.3,     10650.4,    133203.0,     17090.0,       718.0,       485.0,       159.0,     10819.0,     14858.0
      8021.5,     17791.8,    190107.0,      5619.0,       626.0,       397.0,       118.0,      8342.0,     45038.0
     29494.9,      9496.2,         nan,     13448.0,       304.0,       219.0,       285.0,    140876.0,         nan
    148000.0,     10683.7,      1531.0,      5293.0,         nan,      1248.0,       390.0,      4233.0,      7748.0
      4345.4,      1106.8,       950.0,      2810.0,         nan,        88.0,       100.0,      2781.0,     10558.0
      7535.0,      2975.9,      2915.0,      5879.0,         nan,        70.0,        80.0,      3441.0,      5859.0
     10663.1,      2607.0,      5296.0,     11440.0,         nan,       134.0,       155.0,      2703.0,      3892.0
    144896.0,     12301.8,    109608.0,      9303.0,         nan,       763.0,       240.0,      3172.0,      6485.0
      5924.5,      1039.4,      1082.0,      3880.0,       173.0,       123.0,       137.0,      3247.0,      5158.0
     11903.8,      3248.7,      2504.0,     30265.0,         nan,       180.0,       246.0,      3959.0,      8029.0
     21304.3,      5330.1,      4065.0,    119891.0,         nan,       214.0,       315.0,      8088.0,     11669.0
      5795.1,      1402.9,      2440.0,      1787.0,         nan,        90.0,        88.0,      8502.0,     10145.0
      5604.4,      1089.1,      1093.0,      3759.0,       205.0,       131.0,       153.0,      3276.0,      5457.0
      6238.6,       988.9,      3096.0,      3020.0,       168.0,       126.0,       146.0,      2889.0,      4787.0
     10402.8,      4029.1,      5855.0,      5396.0,         nan,        62.0,        81.0,      3866.0,      7607.0
      5752.6,      1481.7,      1850.0,      4945.0,         nan,       120.0,       144.0,      2505.0,      3629.0
     21085.8,      2905.6,     13491.0,     61244.0,       386.0,       281.0,       300.0,      7412.0,     14509.0
      9157.4,      3029.8,     10848.0,     23903.0,         nan,       142.0,       177.0,      5893.0,      9769.0
      4760.2,       853.2,      1117.0,      7401.0,       258.0,       186.0,       216.0,     15104.0,    104748.0
      4769.6,      1148.1,      1103.0,      3569.0,       207.0,       147.0,       155.0,      3011.0,    275792.0
     35129.0,      3973.0,     45889.0,      3518.0,         nan,        67.0,        48.0,      2260.0,      2835.0
      5525.1,      1589.0,     55912.0,      5603.0,       192.0,       141.0,       152.0,      4331.0,      4512.0
     10451.5,      3681.2,         nan,     11980.0,       214.0,       139.0,       152.0,      3689.0,      4150.0
     10436.8,      2408.5,      2535.0,      4745.0,         nan,        51.0,        72.0,      3425.0,      3850.0
     88246.7,      3871.5,     13795.0,      2843.0,         nan,       690.0,       232.0,      2122.0,      4214.0
      4653.1,       656.0,      1329.0,      2929.0,       123.0,        91.0,        92.0,      2464.0,      2618.0
     13217.6,      3909.1,     28533.0,      6886.0,         nan,        89.0,       147.0,      3745.0,      4360.0
      4144.0,       754.3,      1021.0,      1942.0,       120.0,        84.0,        87.0,      1893.0,      1952.0
      8543.3,      4275.4,         nan,     12176.0,         nan,       141.0,       159.0,      3690.0,      4872.0
     11860.1,      2335.6,      7657.0,     33032.0,       322.0,       229.0,       269.0,      3968.0,   1412398.0
     12604.2,      1231.2,      4423.0,      2707.0,       137.0,       104.0,       119.0,      2775.0,      2832.0
      4863.6,      1080.2,      1397.0,      2515.0,         nan,        79.0,        89.0,      2360.0,      2596.0
    381154.0,      1617.3,         nan,      5665.0,       198.0,       128.0,       140.0,      4333.0,      4598.0
    919887.0,    285466.7,   1119541.0,     52714.0,         nan,         nan,      6188.0,     20658.0,    124724.0
         nan,    153746.8,         nan,      5584.0,         nan,      3843.0,       282.0,    239364.0,   1091732.0
     11578.5,      5440.4,         nan,     30921.0,         nan,       145.0,       162.0,      5503.0,      6466.0
     10359.0,      2841.5,     10495.0,      1504.0,         nan,       100.0,        80.0,      1529.0,     29455.0
      5804.8,      1533.4,      2043.0,      3963.0,         nan,        70.0,        76.0,      2488.0,      3078.0
     39806.6,      5286.7,    195247.0,      3358.0,         nan,        79.0,        61.0,      1590.0,      2030.0
     19840.8,      5850.5,     25789.0,     12610.0,       186.0,       143.0,       142.0,      4099.0,      6111.0
      5094.7,      1555.2,      1183.0,      3881.0,       247.0,       162.0,       166.0,      3333.0,      3540.0
     18121.5,      4201.5,     30399.0,      4771.0,         nan,       101.0,        85.0,      2715.0,      3161.0
     13042.2,      4658.2,         nan,     23708.0,       267.0,       202.0,       204.0,     65369.0,    117095.0
     14463.2,      3836.1,      3910.0,      7503.0,         nan,        82.0,       146.0,      4066.0,      4600.0
     11281.8,      2586.1,      9368.0,      1613.0,         nan,        34.0,        30.0,      1553.0,      1716.0
     33334.4,     12144.3,         nan,     18901.0,       225.0,       198.0,       147.0,         nan,         nan
      4572.1,       751.8,      1157.0,      6236.0,       295.0,       252.0,       225.0,     10653.0,         nan
    609257.0,    278597.9,         nan,     36684.0,         nan,         nan,      9664.0,     18441.0,     92570.0
         nan,         nan,         nan,         nan,         nan,         nan,         nan,         nan,         nan
     12655.5,      1750.3,      6504.0,     21652.0,         nan,        61.0,        37.0,     17232.0,     19092.0
     17184.4,      4691.2,     24397.0,      9748.0,       176.0,       148.0,       130.0,      4423.0,      7501.0
     14281.7,      4234.0,         nan,     11337.0,       355.0,       227.0,       228.0,      8269.0,     10398.0
      5220.8,      1735.8,     29626.0,      7092.0,         nan,        53.0,        43.0,     11393.0,     20293.0
      5518.2,      1088.3,      1065.0,      2964.0,         nan,       104.0,       102.0,      2655.0,      3109.0
    186501.0,      1509.9,      3055.0,      4964.0,       193.0,       137.0,       142.0,      4474.0,      4995.0
      6295.5,      1284.5,      1077.0,      4598.0,       151.0,       120.0,       141.0,      3810.0,      5241.0
      4870.6,      1066.4,       996.0,      2858.0,       174.0,       125.0,       144.0,      3482.0,     11553.0
     10435.7,      4985.4,         nan,     30382.0,       188.0,       134.0,       154.0,      4943.0,      7213.0
     11325.3,      2737.6,      2253.0,     11174.0,         nan,        82.0,       160.0,      5500.0,      7402.0
     23521.5,     73903.3,         nan,     37208.0,       504.0,       474.0,       154.0,     26719.0,    741711.0
      8145.4,      1500.1,      2292.0,     13050.0,         nan,       169.0,       193.0,      8249.0,      7555.0
     22996.6,      4731.4,      6017.0,      5006.0,         nan,        34.0,        47.0,      1965.0,      2112.0
         nan,         nan,         nan,         nan,         nan,         nan,    282708.0,         nan,         nan
    575035.0,    186350.5,    631905.0,      4107.0,         nan,      2560.0,        81.0,     12381.0,     16723.0
      8736.9,      1896.0,     32062.0,      5401.0,        94.0,        65.0,       112.0,      2366.0,      2752.0
      5336.8,      1672.2,       995.0,      3042.0,        97.0,        71.0,        75.0,      2844.0,      2943.0
     22038.8,    152587.3,     20134.0,         nan,       263.0,       278.0,       332.0,         nan,         nan
      7171.5,      2165.2,      2801.0,     15130.0,       342.0,       210.0,       222.0,      9859.0,      9084.0
   1042090.0,    142693.1,         nan,         nan,         nan,       621.0,       132.0,         nan,         nan
      5055.9,       484.0,      6771.0,      2383.0,        78.0,        50.0,       105.0,      1941.0,      2031.0
     10283.6,      3990.7,         nan,     28835.0,       318.0,       208.0,       240.0,      5282.0,      6504.0
      4327.9,       622.3,      1033.0,      1865.0,        89.0,        66.0,        83.0,      1729.0,      1801.0
      7464.5,      1542.5,      4209.0,      9524.0,       327.0,       167.0,       203.0,      6823.0,         nan
      6810.4,      2222.7,      3606.0,     10707.0,         nan,       114.0,       147.0,      2592.0,      5336.0
      5514.6,       942.8,      1152.0,      3328.0,       162.0,       118.0,       153.0,      4263.0,      3364.0
     32673.6,      2244.1,     44999.0,      5288.0,       350.0,       200.0,       174.0,     17540.0,         nan
     18696.2,      2683.6,     62253.0,      5075.0,     11464.0,       143.0,       139.0,      4247.0,   1109993.0
         nan,         nan,         nan,         nan,         nan,         nan,         nan,         nan,         nan
     10437.4,      1371.7,      1531.0,      7290.0,         nan,        67.0,       135.0,      3644.0,      5475.0
     15144.7,      3908.5,     10749.0,     26094.0,       274.0,       160.0,       183.0,      5899.0,      9693.0
     16279.4,      4585.9,     17948.0,      1823.0,         nan,        50.0,        41.0,      1615.0,      2546.0
      7866.7,      1458.8,      2068.0,      5302.0,         nan,        57.0,       108.0,      3589.0,      5860.0
