       892.0,       264.9,       296.0,      1470.0,        26.0,        29.0,        26.0,       576.0,       571.0
       966.1,       289.0,       303.0,      1346.0,        29.0,        32.0,        29.0,       616.0,       632.0
       920.8,       174.3,       271.0,      1511.0,        22.0,        25.0,        21.0,       519.0,       496.0
       969.3,       416.5,       319.0,      1589.0,        25.0,        27.0,        25.0,       581.0,       541.0
       953.9,       423.1,       324.0,      1391.0,        26.0,        28.0,        26.0,       580.0,       530.0
       979.9,       298.4,       303.0,      1026.0,        24.0,        27.0,        24.0,       574.0,       504.0
       928.7,       182.2,       283.0,      1227.0,        27.0,        29.0,        26.0,       615.0,       612.0
      1109.9,       421.4,       311.0,      1727.0,        31.0,        33.0,        31.0,       651.0,       686.0
       974.2,       295.6,       299.0,      1548.0,        30.0,        32.0,        29.0,       651.0,       662.0
       975.8,       435.1,       323.0,      1725.0,        29.0,        31.0,        29.0,       628.0,       605.0
       935.2,       299.5,       339.0,      1613.0,        22.0,        27.0,        21.0,       531.0,       468.0
       935.9,       269.7,       293.0,      1355.0,        25.0,        29.0,        24.0,       567.0,       514.0
       901.8,       295.6,       328.0,      1335.0,        22.0,        25.0,        22.0,       714.0,       546.0
      1399.8,       434.8,       332.0,      1653.0,        28.0,        31.0,        29.0,       653.0,       596.0
       963.3,       289.1,       315.0,      1192.0,        30.0,        32.0,        29.0,       639.0,       651.0
       979.5,       273.7,       335.0,      1227.0,        27.0,        29.0,        26.0,       620.0,       574.0
       933.3,       395.0,       340.0,      1129.0,        23.0,        27.0,        23.0,       553.0,       497.0
       932.9,       219.1,       297.0,      1147.0,        24.0,        27.0,        23.0,       571.0,       504.0
       947.9,       380.1,       331.0,      1095.0,        26.0,        28.0,        26.0,       627.0,       532.0
       896.9,       183.8,       272.0,      1217.0,        27.0,        29.0,        27.0,       625.0,       607.0
       847.0,       140.8,       258.0,      1098.0,        23.0,        26.0,        22.0,       522.0,       507.0
       924.5,       285.1,       303.0,      1123.0,        24.0,        26.0,        24.0,       589.0,       505.0
       958.6,       308.9,       377.0,       984.0,        23.0,        25.0,        23.0,       542.0,       457.0
       992.8,       292.4,       301.0,      1551.0,        30.0,        33.0,        29.0,       664.0,       662.0
       904.7,       196.3,       269.0,      1219.0,        25.0,        28.0,        25.0,       572.0,       525.0
      1127.7,       333.0,       302.0,      1476.0,        30.0,        32.0,        30.0,       657.0,       658.0
       961.3,       292.1,       298.0,      1358.0,        29.0,        32.0,        29.0,       660.0,       650.0
       993.7,       366.0,       320.0,      1231.0,        31.0,        33.0,        31.0,       704.0,       652.0
       980.9,       410.6,       331.0,      1214.0,        28.0,        30.0,        28.0,       673.0,       612.0
       938.5,       159.6,       263.0,      1233.0,        27.0,        29.0,        26.0,       624.0,       592.0
       936.5,       183.4,       283.0,      1047.0,        22.0,        25.0,        22.0,       560.0,       488.0
       984.4,       327.1,       314.0,      1429.0,        30.0,        33.0,        30.0,       684.0,       651.0
      1327.3,       399.2,       326.0,      1340.0,        28.0,        30.0,        29.0,       634.0,       590.0
       951.6,       348.5,       303.0,      1315.0,        28.0,        30.0,        27.0,       629.0,       591.0
       935.8,       425.7,       356.0,      1061.0,        24.0,        25.0,        22.0,       589.0,       507.0
       896.5,       312.8,       341.0,      1222.0,        22.0,        25.0,        21.0,       556.0,       461.0
