     18351.7,       277.2,      1880.0,      5040.0,        47.0,        45.0,        52.0,      2103.0,      2108.0
         nan,      1177.9,     18489.0,     23984.0,       110.0,        99.0,        78.0,     25434.0,     11824.0
         nan,      1136.1,     18325.0,     25281.0,       112.0,        98.0,        67.0,     24894.0,     11855.0
       723.1,        79.7,       177.0,       278.0,         nan,        19.0,        33.0,       283.0,       331.0
       463.1,        83.0,       176.0,       342.0,         nan,        20.0,        33.0,       291.0,       382.0
       720.3,       152.0,       179.0,       451.0,         nan,        18.0,        26.0,       440.0,       705.0
       717.3,       111.4,       185.0,       421.0,         nan,        18.0,        26.0,       445.0,       693.0
      4587.6,       433.1,      1683.0,      4803.0,        61.0,        38.0,        53.0,      1452.0,      2066.0
       365.1,        90.0,       565.0,       424.0,        24.0,        25.0,        38.0,       353.0,       418.0
       583.4,       171.6,       590.0,       641.0,         nan,        24.0,        34.0,       526.0,       765.0
     17088.7,       337.6,     11291.0,     10104.0,        61.0,        59.0,        62.0,      1720.0,      1656.0
     20608.7,       357.1,      2011.0,      8745.0,        35.0,        32.0,        48.0,      7270.0,      6131.0
     16698.4,       309.4,      1632.0,      9830.0,        34.0,        32.0,        48.0,      4858.0,      4877.0
      6606.7,       380.4,      4682.0,      4517.0,        47.0,        46.0,        55.0,      3098.0,      3504.0
     13271.8,       305.9,      1479.0,    107605.0,        34.0,        32.0,        48.0,     42510.0,     33774.0
     13111.0,       369.4,      1463.0,    108104.0,        60.0,        32.0,        48.0,     43741.0,     33769.0
      9526.7,       535.0,     36646.0,      6869.0,        46.0,        43.0,        54.0,      1945.0,      1962.0
      9145.9,       536.1,      5614.0,      6744.0,        47.0,        43.0,        53.0,      2196.0,      2143.0
       401.6,        80.1,      5032.0,       560.0,         nan,        19.0,        33.0,       283.0,       396.0
       450.1,        76.9,       114.0,       449.0,         nan,        19.0,        33.0,       280.0,       378.0
       812.5,       155.5,      5088.0,       540.0,         nan,        17.0,        26.0,       451.0,       705.0
       707.5,       147.3,       120.0,       624.0,         nan,        17.0,        26.0,       446.0,       680.0
      4842.3,       424.5,      4344.0,      4729.0,        49.0,        42.0,        71.0,      1510.0,      2193.0
       501.5,        84.5,       312.0,       574.0,         nan,        23.0,        51.0,       302.0,       479.0
       829.9,       130.2,       311.0,       678.0,         nan,        20.0,        40.0,       477.0,       763.0
         nan,      3243.6,     35738.0,    410190.0,       374.0,       295.0,        97.0,    386093.0,    171771.0
         nan,      3186.6,     36119.0,    402147.0,       391.0,       297.0,        97.0,    394231.0,    177262.0
       501.0,        72.4,       113.0,       438.0,         nan,        19.0,        33.0,       290.0,       316.0
       411.8,        73.7,       110.0,       538.0,         nan,        19.0,        33.0,       278.0,       312.0
    524685.0,       352.1,      1782.0,     25344.0,        35.0,        34.0,        48.0,     26567.0,     19307.0
      4056.8,       363.7,       948.0,      1548.0,        38.0,        35.0,        72.0,      4515.0,      3281.0
     12251.3,       316.2,      1793.0,    273521.0,        34.0,        31.0,        49.0,    306590.0,    123184.0
      5442.3,       284.8,      2029.0,      5868.0,        34.0,        32.0,        46.0,      2626.0,      2382.0
     12267.8,       218.8,      1811.0,    267531.0,        34.0,        32.0,        46.0,    316568.0,    126239.0
      3064.9,       262.1,      2044.0,      3522.0,        69.0,        32.0,        48.0,      1288.0,      1674.0
      4449.5,       265.1,      2053.0,      3681.0,        36.0,        32.0,        48.0,      1285.0,      2004.0
      2616.1,       270.3,      2068.0,      2566.0,        34.0,        33.0,        48.0,      1387.0,      2073.0
     21201.9,       390.8,      1569.0,      6482.0,        50.0,        47.0,        76.0,      3925.0,      2494.0
       541.8,        82.9,       114.0,       536.0,         nan,        23.0,        49.0,       284.0,       450.0
   1403800.0,     15162.6,   1043948.0,     76793.0,      6734.0,      5368.0,      1687.0,     67104.0,     35702.0
     40423.4,       517.3,     12223.0,     13605.0,       601.0,      1520.0,       303.0,     26605.0,     14183.0
    383722.0,      2581.3,      8221.0,     10099.0,         nan,      1861.0,       198.0,    110140.0,    108915.0
         nan,     12909.8,     68780.0,   1441266.0,      6221.0,      4243.0,      1157.0,   1424372.0,    849982.0
     32029.9,      4398.5,     14396.0,     11025.0,       346.0,       276.0,       137.0,      2487.0,      2918.0
     58728.9,      1157.7,     27563.0,     16358.0,       553.0,       413.0,        83.0,     12127.0,      8307.0
      8297.1,       327.9,      2883.0,      4531.0,       105.0,       329.0,       207.0,      4702.0,      3176.0
     46344.3,       769.2,     12011.0,      3350.0,       526.0,      1546.0,       915.0,     15231.0,     11763.0
    382858.0,      2519.3,      8203.0,     10635.0,         nan,      1992.0,       205.0,    123703.0,    108863.0
     65964.4,      4360.5,     27499.0,     46798.0,       552.0,       409.0,        81.0,     13588.0,     13046.0
    108515.0,     11514.4,     55991.0,      4813.0,       758.0,       590.0,       165.0,      5868.0,      7369.0
     61220.6,       152.1,      1780.0,      2930.0,        33.0,        31.0,        45.0,      1100.0,      1458.0
         nan,       179.7,      1642.0,      4559.0,        34.0,        32.0,        47.0,      1213.0,      1791.0
     41947.9,       137.2,      1732.0,      1740.0,        33.0,        30.0,        45.0,      1099.0,      1588.0
     12595.9,       251.0,      1545.0,      1582.0,        34.0,        33.0,        50.0,      1244.0,      1237.0
     60277.4,       129.8,      1784.0,      3518.0,        33.0,        30.0,        46.0,      1093.0,      1638.0
      5223.3,       229.5,      1590.0,      3533.0,        39.0,        38.0,        56.0,      1532.0,      1574.0
         nan,       742.0,     18365.0,      3561.0,       112.0,       101.0,        67.0,      2591.0,      2563.0
      4149.2,       201.5,      1874.0,      3273.0,        37.0,        37.0,        51.0,      1274.0,      2001.0
    359538.0,      1855.1,     33124.0,     15925.0,       853.0,       699.0,       157.0,     13642.0,      5987.0
         nan,     39107.3,    813572.0,    208022.0,     23078.0,     21524.0,     18748.0,    199312.0,    112802.0
         nan,      1905.9,    209790.0,     12700.0,       372.0,       370.0,        98.0,      9048.0,      4344.0
    239254.0,       217.0,     31904.0,      4675.0,        83.0,        83.0,        59.0,      7853.0,      8627.0
      4123.4,       252.2,      4246.0,      3758.0,        50.0,        49.0,        60.0,      2587.0,      3305.0
    241341.0,       214.1,     31871.0,      4064.0,        85.0,        85.0,        60.0,      7870.0,      8609.0
    109004.0,     11650.1,     55617.0,      9012.0,       770.0,       655.0,       165.0,     12419.0,      7658.0
