      3465.7,       504.0,       825.0,       544.0,         nan,        12.0,        13.0,       518.0,       966.0
      3456.0,       589.8,       812.0,       480.0,         nan,        12.0,        12.0,       473.0,       664.0
      4283.1,       446.8,       918.0,      2001.0,         nan,       123.0,       120.0,      2025.0,      2139.0
      3369.3,       457.3,       901.0,      1624.0,         nan,       184.0,       106.0,      1632.0,      1719.0
      3083.2,       339.1,       854.0,      1189.0,         nan,        88.0,        82.0,      1198.0,      1358.0
      3363.9,       473.2,       822.0,       469.0,         nan,        15.0,        13.0,       453.0,       899.0
      2425.8,        99.3,       805.0,         2.0,         nan,         5.0,         5.0,         2.0,       245.0
      3033.2,       488.8,       816.0,       442.0,         nan,        13.0,        11.0,       429.0,       798.0
      3975.5,       443.5,       894.0,      1603.0,         nan,       103.0,       100.0,      1630.0,      2485.0
      3239.7,       520.0,       829.0,       547.0,         nan,        20.0,        13.0,       538.0,       926.0
      3250.7,       353.1,       874.0,      1225.0,       112.0,        90.0,        81.0,      1205.0,      1731.0
      4124.2,       396.1,       830.0,       362.0,         8.0,        11.0,        10.0,       366.0,       684.0
      2329.8,       133.6,       800.0,         2.0,         nan,         4.0,         4.0,         2.0,       228.0
      4275.5,       619.5,       913.0,      2071.0,         nan,       125.0,       120.0,      2021.0,      3019.0
      3751.7,       492.8,       905.0,      2120.0,         nan,       120.0,       120.0,      2038.0,      2785.0
      3109.6,       585.7,       828.0,       569.0,        11.0,        13.0,        12.0,       556.0,       976.0
      3744.1,       462.5,       884.0,      1614.0,         nan,       132.0,       107.0,      1620.0,      2230.0
      3523.1,       586.4,       814.0,       484.0,         nan,        12.0,        12.0,       454.0,       882.0
      3649.3,       715.3,       824.0,       553.0,         nan,        14.0,        13.0,       518.0,       973.0
      3146.1,       725.8,       814.0,       605.0,         nan,        13.0,        13.0,       528.0,       966.0
      2374.4,        85.7,       795.0,         2.0,         3.0,         4.0,         4.0,         2.0,       213.0
      3272.7,       472.1,       902.0,      1634.0,       132.0,       100.0,       100.0,      1627.0,      2268.0
      3461.5,       453.6,       884.0,      2389.0,         nan,       110.0,       101.0,      1606.0,      1750.0
      2932.2,       787.0,       835.0,       477.0,         nan,        12.0,        13.0,       457.0,       918.0
      3725.0,       531.0,       915.0,      1935.0,         nan,       125.0,       120.0,      2022.0,      2783.0
      3853.4,       527.0,       925.0,      1983.0,         nan,       123.0,       120.0,      2012.0,      2911.0
      3875.0,       448.4,       887.0,      1783.0,         nan,       105.0,       104.0,      1606.0,      2287.0
      3414.7,       497.0,       933.0,       467.0,         nan,        13.0,        13.0,       453.0,       865.0
      4090.2,       445.4,      1005.0,      1610.0,         nan,       105.0,       106.0,      1613.0,      2228.0
      4041.8,       526.6,      1002.0,      1640.0,         nan,       108.0,       103.0,      1631.0,      1723.0
      3291.8,       710.1,       887.0,       551.0,         nan,        13.0,        14.0,       516.0,       947.0
      4101.0,       529.1,       968.0,      2187.0,         nan,       118.0,       121.0,      2033.0,      2384.0
      4117.9,       467.0,       933.0,      1563.0,         nan,       101.0,       102.0,      1628.0,      2020.0
      3116.9,       432.0,       950.0,       431.0,        10.0,        12.0,        12.0,       389.0,       574.0
      2581.5,        98.8,       919.0,         2.0,         3.0,         4.0,         4.0,         2.0,       194.0
      4044.3,       490.6,      1010.0,      1553.0,         nan,       102.0,       105.0,      1637.0,      1918.0
      3150.2,       466.8,       986.0,      1180.0,       102.0,        79.0,        88.0,      1202.0,      1419.0
      3284.6,       601.2,       921.0,      1120.0,         nan,        13.0,        14.0,       516.0,       766.0
      3760.1,       565.0,       942.0,       510.0,        10.0,        16.0,        13.0,       450.0,       666.0
      3071.2,       754.2,       936.0,       496.0,         nan,        12.0,        12.0,       493.0,       822.0
      2392.9,       134.2,       902.0,         2.0,         nan,         4.0,         4.0,         2.0,       213.0
      3045.1,       563.4,       927.0,       546.0,         nan,        13.0,        13.0,       520.0,       770.0
      3581.0,       481.8,      1019.0,      1525.0,         nan,       102.0,       107.0,      1637.0,      1994.0
      3142.4,       592.5,       942.0,       604.0,         nan,        12.0,        13.0,       573.0,       919.0
      4124.6,       628.7,       923.0,       604.0,         nan,        12.0,        13.0,       602.0,       919.0
      3261.3,       536.5,       932.0,       513.0,        10.0,        13.0,        13.0,       525.0,       715.0
      3948.6,       525.3,       943.0,       580.0,        11.0,        11.0,        12.0,       497.0,       706.0
      4007.5,       510.5,      1048.0,      2086.0,         nan,       121.0,       121.0,      2038.0,      2448.0
      3284.2,       375.8,       928.0,       375.0,        10.0,        11.0,        12.0,       387.0,       617.0
      3162.9,       673.2,       931.0,       517.0,         nan,        14.0,        14.0,       517.0,       828.0
      3532.0,       586.9,       931.0,       484.0,         nan,        13.0,        13.0,       458.0,       732.0
      3762.4,       545.9,      1022.0,      1569.0,       127.0,       123.0,       101.0,      1626.0,      2000.0
      3642.2,       437.1,       928.0,       471.0,         nan,        13.0,        13.0,       458.0,       717.0
      3704.8,       520.2,      1038.0,      1982.0,         nan,       123.0,       123.0,      2056.0,      2530.0
      4153.5,       564.6,       939.0,       544.0,         nan,        13.0,        14.0,       540.0,       913.0
      3419.7,       430.1,      1007.0,      1561.0,         nan,       109.0,       102.0,      1631.0,      1740.0
      3684.9,       540.1,      1036.0,      1971.0,         nan,       124.0,       121.0,      2022.0,      2301.0
      3323.1,       513.7,       925.0,       540.0,         nan,        14.0,        14.0,       535.0,       819.0
      4235.8,       522.8,      1052.0,      2357.0,         nan,       136.0,       121.0,      2023.0,      2691.0
      3702.3,       445.5,      1021.0,      1672.0,         nan,       102.0,       101.0,      1637.0,      1781.0
      3384.1,       380.5,      1002.0,      1245.0,       113.0,        88.0,        85.0,      1243.0,      1345.0
      3984.1,       430.2,       999.0,      1653.0,         nan,       105.0,       102.0,      1634.0,      1744.0
      3152.6,       399.8,      1003.0,      1245.0,       127.0,       122.0,        88.0,      1207.0,      1355.0
      3505.0,       520.9,      1030.0,      1628.0,       132.0,       106.0,        99.0,      1617.0,      1677.0
      3773.0,       496.4,      1039.0,      2165.0,         nan,       132.0,       121.0,      2032.0,      2105.0
      2576.0,        99.2,       917.0,         2.0,         3.0,         4.0,         4.0,         2.0,       196.0
      3505.9,       417.1,      1007.0,      1619.0,         nan,       103.0,       103.0,      1631.0,      1736.0
      2701.7,        99.4,       917.0,         2.0,         nan,         4.0,         4.0,         2.0,       226.0
      4244.9,       568.4,       937.0,       685.0,         nan,        12.0,        13.0,       585.0,       815.0
      4103.3,       584.4,       925.0,       536.0,         nan,        12.0,        12.0,       531.0,       743.0
      3502.3,       511.3,      1026.0,      1623.0,       125.0,       103.0,       106.0,      1622.0,      1699.0
      3575.6,       451.8,      1009.0,      1838.0,         nan,       107.0,       103.0,      1629.0,      1750.0
      3058.2,       444.3,       934.0,       495.0,        10.0,        12.0,        13.0,       452.0,       634.0
      3680.7,       496.2,      1041.0,      2064.0,         nan,       128.0,       124.0,      2022.0,      2083.0
      2771.4,       131.0,       920.0,         2.0,         nan,         4.0,         5.0,         2.0,       229.0
      4231.4,       577.4,      1044.0,      2075.0,         nan,       119.0,       121.0,      2032.0,      2097.0
      3265.7,       548.6,       940.0,       592.0,         nan,        13.0,        14.0,       521.0,       733.0
      2505.0,       102.9,       918.0,         2.0,         3.0,         4.0,         4.0,         2.0,       195.0
      3632.8,       756.8,      1054.0,      2051.0,       152.0,       123.0,       121.0,      2041.0,      2010.0
      3504.5,       415.3,      1026.0,      1636.0,         nan,       101.0,       102.0,      1613.0,      1738.0
      3116.6,       550.3,       931.0,       574.0,        10.0,        12.0,        13.0,       527.0,       698.0
      2476.9,        85.4,       905.0,         2.0,         3.0,         4.0,         4.0,         2.0,       196.0
      4241.6,       517.6,      1028.0,      2169.0,         nan,       122.0,       125.0,      2020.0,      2111.0
